coreid,idigbio:associatedsequences,idigbio:barcodeValue,dwc:basisOfRecord,dwc:bed,gbif:canonicalName,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,idigbio:collectionName,dwc:recordedBy,dwc:vernacularName,idigbio:commonnames,dwc:continent,dwc:coordinateUncertaintyInMeters,dwc:country,idigbio:isoCountryCode,dwc:county,idigbio:eventDate,idigbio:dateModified,idigbio:dataQualityScore,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,idigbio:etag,dwc:eventDate,dwc:family,dwc:fieldNumber,idigbio:flags,dwc:formation,dwc:genus,dwc:geologicalContextID,idigbio:geoPoint,dwc:group,idigbio:hasImage,idigbio:hasMedia,dwc:higherClassification,dwc:highestBiostratigraphicZone,dwc:individualCount,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,idigbio:institutionName,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lithostratigraphicTerms,dwc:locality,dwc:lowestBiostratigraphicZone,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,idigbio:mediarecords,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:municipality,dwc:occurrenceID,dwc:order,dwc:phylum,idigbio:recordIds,dwc:recordNumber,idigbio:recordset,dwc:scientificName,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:taxonomicStatus,dwc:taxonRank,dwc:typeStatus,idigbio:uuid,dwc:verbatimEventDate,dwc:verbatimLocality,idigbio:version,dwc:waterBody
3212bcea-775d-4d34-87e7-2653e1bfff5b,,,preservedspecimen,,ptychadena subpunctata,217400,amphibia,amphibians and reptiles,http://grbio.org/cool/05pf-h6mh,,j. visser,,,africa,,botswana,bwa,,1982-09-29,2017-02-10T14:56:45.504269+00:00,0.2463768115942029,,,,,,1f43c8674df5c16288cb7d62634fb7893e02f197,,ptychadenidae,1041,"[""dwc_taxonrank_added"", ""dwc_family_replaced"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_datasetid_replaced""]",,ptychadena,,,,false,false,animalia chordata amphibia anura ranidae,,,,fmnh,http://biocol.org/urn:lsid:biocol.org:col:34795,,animalia,,,,,,,,,,,,,,,,f7b31c84-6f51-4967-a0bf-04a05105b687,anura,chordata,"[""b4bcc255-4acf-4966-b9b3-af9dd4e458d1\\f7b31c84-6f51-4967-a0bf-04a05105b687""]",,b4bcc255-4acf-4966-b9b3-af9dd4e458d1,ptychadena subpunctata,subpunctata,272,,2428926,accepted,species,,3212bcea-775d-4d34-87e7-2653e1bfff5b,,,,
b83567ae-3c59-4bb9-a434-cbeabb5b3833,,,preservedspecimen,,ptychadena subpunctata,217401,amphibia,amphibians and reptiles,http://grbio.org/cool/05pf-h6mh,,j. visser,,,africa,,botswana,bwa,,1982-09-29,2017-02-10T14:56:45.504269+00:00,0.2463768115942029,,,,,,a429dbd76be5d85e43900fd1c00c876719ca747e,,ptychadenidae,1043,"[""dwc_taxonrank_added"", ""dwc_family_replaced"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_datasetid_replaced""]",,ptychadena,,,,false,false,animalia chordata amphibia anura ranidae,,,,fmnh,http://biocol.org/urn:lsid:biocol.org:col:34795,,animalia,,,,,,,,,,,,,,,,ac36ac9a-f738-42e8-bd5e-b75659ada2e8,anura,chordata,"[""b4bcc255-4acf-4966-b9b3-af9dd4e458d1\\ac36ac9a-f738-42e8-bd5e-b75659ada2e8""]",,b4bcc255-4acf-4966-b9b3-af9dd4e458d1,ptychadena subpunctata,subpunctata,272,,2428926,accepted,species,,b83567ae-3c59-4bb9-a434-cbeabb5b3833,,,,
9b39dbb8-cb8f-4f0c-90b6-2b48b0c713e5,,,preservedspecimen,,ptychadena subpunctata,160603,amphibia,herp,,,a. channing,,,africa,,namibia,nam,katima mulilo dist.,1986-02-17,2018-07-13T11:41:34.579378+00:00,0.2898550724637681,,,,,,ff18a49b299808e36b6c667b51c58301396639c6,,ptychadenidae,,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected""]",,ptychadena,,"{""lat"": -18.4333333333, ""lon"": 23.65}",,false,false,animalia; chordata; amphibia; anura; ranidae,,,,cas,cas,,animalia,,,,,,,"nkasa island [18 26 s, 23 39 e]",,,,,,,,,urn:catalog:cas:herp:160603,anura,chordata,"[""51b958bb-9d5f-48d7-9a97-e372c0c747c3\\urn:catalog:cas:herp:160603""]",,51b958bb-9d5f-48d7-9a97-e372c0c747c3,ptychadena subpunctata,subpunctata,48,caprivi region,2428926,accepted,species,,9b39dbb8-cb8f-4f0c-90b6-2b48b0c713e5,17 feb 1986,"namibia: caprivi strip: nkasa island (18 26 s, 23 39 e)",,
fc649d4f-daeb-4796-8d95-1e02c64b85e2,,,preservedspecimen,,ptychadena subpunctata,a-17715,amphibia,herp,,,vernay-lang kalahari expedition,,,africa,,botswana,bwa,,1930-07-01T19:30:00+00:00,2018-07-13T10:54:59.087585+00:00,0.3188405797101449,,,,,,8c4063c2b942db4878e6dc600c4cbbc95217c99f,1930-07-01/1930-07-31,ptychadenidae,,"[""dwc_family_replaced"", ""dwc_taxonrank_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_vernacularname_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected"", ""dwc_taxonid_added"", ""dwc_parentnameusageid_added""]",,ptychadena,,,,true,true,animalia chordata amphibia lissamphibia anura ranoidea ranidae ptychadena subpunctata,,1.0,,mcz,b4640710-8e03-11d8-b956-b8a03c50a862,,animalia,,,,,,,"kasane,",,,,"[""07199bcf-8901-43a3-99ee-dcce56d044fa"", ""faff350c-a6b5-44ee-a960-cc3f63ab437f"", ""0c5a1c52-5b6f-4cc5-8ba4-b7029947f390""]",,,,,mcz:herp:a-17715,anura,chordata,"[""271a9ce9-c6d3-4b63-a722-cb0adc48863f\\mcz:herp:a-17715""]",,271a9ce9-c6d3-4b63-a722-cb0adc48863f,ptychadena subpunctata,subpunctata,182,chobe,2428926,accepted,species,paratype of rana chobiensis| additional material of rana chobiensis,fc649d4f-daeb-4796-8d95-1e02c64b85e2,0/7/1930-0/7/1930,kasane,,
ebd1f947-c559-4246-a5dd-0f44adaae5be,,,preservedspecimen,,ptychadena subpunctata,196733,amphibia,herp,,,"r.c. drewes, a. channing and j.v. vindum",,,africa,,zambia,zmb,,1994-12-08,2018-07-13T11:41:34.579378+00:00,0.30434782608695654,,,,,,afbe35a4008fa56bc130dffef51d10633e24ab05,,ptychadenidae,,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""dwc_family_replaced"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added""]",,ptychadena,,"{""lat"": -11.3599833333, ""lon"": 24.2696166667}",,false,false,animalia; chordata; amphibia; anura; ranidae,,,,cas,cas,,animalia,,,,,,,"sakeji river, nyambela dambo, 11 21.599 s, 24 16.177 e",,,,,,,1371.6027432055,,urn:catalog:cas:herp:196733,anura,chordata,"[""51b958bb-9d5f-48d7-9a97-e372c0c747c3\\urn:catalog:cas:herp:196733""]",jvv-2875,51b958bb-9d5f-48d7-9a97-e372c0c747c3,ptychadena subpunctata,subpunctata,342,north western prov.,2428926,accepted,species,,ebd1f947-c559-4246-a5dd-0f44adaae5be,8 dec 1994,"zambia: north western prov.: sakeji river, nyambela dambo, 11 21.599 s, 24 16.177 e, ca 4500 ft",,
2f59eb1e-2367-4e74-ac43-b98f1ef1d176,,,preservedspecimen,,ptychadena subpunctata,14760,amphibia,herpetology collection,,,,,,,,,,,1930-07-16T00:00:00+00:00,2018-01-23T17:12:10.269094+00:00,0.18840579710144928,,,,,,ac6152c231c2c81db654f3df007dd0e7f83f75ad,1930/07/16,ptychadenidae,no field number,"[""geopoint_datum_missing"", ""geopoint_low_precision"", ""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_family_replaced""]",,ptychadena,,"{""lat"": -17.05, ""lon"": 25.15}",,false,false,,,,,tm,,,animalia,,,,,,,"kasane, chobe river",,,,,,,,,urn:catalog:tm:herpetology collection:14760,anura,chordata,"[""a8ac06c9-efb5-4337-9bdb-bee3b490772c\\urn:catalog:tm:herpetology collection:14760""]",,a8ac06c9-efb5-4337-9bdb-bee3b490772c,ptychadena subpunctata,subpunctata,197,,2428926,accepted,species,,2f59eb1e-2367-4e74-ac43-b98f1ef1d176,,,,
d3786bb2-c84e-499f-9b15-3efc5bada701,,,preservedspecimen,,ptychadena subpunctata,28118,amphibia,herpetology collection,,,,,,,,,,,1963-04-01T00:00:00+00:00,2018-01-23T17:12:10.269094+00:00,0.2028985507246377,,,,,,2294833b04ac56edff7ff03d5a8a6f1897421848,1963/04/01,ptychadenidae,no field number,"[""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_family_replaced""]",,ptychadena,,,,false,false,,,,,tm,,,animalia,,,,,,,"thamalakane river, 8 km e of maun",,,,,,,,,urn:catalog:tm:herpetology collection:28118,anura,chordata,"[""a8ac06c9-efb5-4337-9bdb-bee3b490772c\\urn:catalog:tm:herpetology collection:28118""]",,a8ac06c9-efb5-4337-9bdb-bee3b490772c,ptychadena subpunctata,subpunctata,91,,2428926,accepted,species,,d3786bb2-c84e-499f-9b15-3efc5bada701,,,,
acc5476c-1007-49a1-90b6-3cc5fe3d40d7,,,preservedspecimen,,ptychadena subpunctata,38425,amphibia,herpetology collection,,,,,,,,,,,1970-04-13T00:00:00+00:00,2018-01-23T17:12:10.269094+00:00,0.2028985507246377,,,,,,4d1c6194cd187dab27cd93fad12e957b03a98093,1970/04/13,ptychadenidae,no field number,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_family_replaced""]",,ptychadena,,"{""lat"": -18.11667, ""lon"": 21.58333}",,false,false,,,,,tm,,,animalia,,,,,,,"popa rapids, okavango river",,,,,,,,,urn:catalog:tm:herpetology collection:38425,anura,chordata,"[""a8ac06c9-efb5-4337-9bdb-bee3b490772c\\urn:catalog:tm:herpetology collection:38425""]",,a8ac06c9-efb5-4337-9bdb-bee3b490772c,ptychadena subpunctata,subpunctata,103,,2428926,accepted,species,,acc5476c-1007-49a1-90b6-3cc5fe3d40d7,,,,
ced15c1a-dc30-45a7-85a6-d7e92cbfb16b,,,preservedspecimen,,ptychadena subpunctata,39149,amphibia,herpetology collection,,,,,,,,,,,1970-09-27T00:00:00+00:00,2018-01-23T17:12:10.269094+00:00,0.2028985507246377,,,,,,5e5c70cfe8335e5872ead93d827ef96254e965d2,1970/09/27,ptychadenidae,no field number,"[""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_family_replaced""]",,ptychadena,,,,false,false,,,,,tm,,,animalia,,,,,,,"kwando riverwest bank, 16 km s of kongola ferry",,,,,,,,,urn:catalog:tm:herpetology collection:39149,anura,chordata,"[""a8ac06c9-efb5-4337-9bdb-bee3b490772c\\urn:catalog:tm:herpetology collection:39149""]",,a8ac06c9-efb5-4337-9bdb-bee3b490772c,ptychadena subpunctata,subpunctata,270,,2428926,accepted,species,,ced15c1a-dc30-45a7-85a6-d7e92cbfb16b,,,,
d0250ca5-d312-4bb0-aab4-f807a6693fdc,,,preservedspecimen,,ptychadena subpunctata,45669,amphibia,herpetology collection,,,,,,,,,,,1974-12-10T00:00:00+00:00,2018-01-23T17:12:10.269094+00:00,0.2028985507246377,,,,,,47234b6ee7871a5020967206d31eb1e27e719bed,1974/12/10,ptychadenidae,no field number,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_family_replaced""]",,ptychadena,,"{""lat"": -19.48333, ""lon"": 23.51667}",,false,false,,,,,tm,,,animalia,,,,,,,"moremi nat res, 15 km from se gate",,,,,,,,,urn:catalog:tm:herpetology collection:45669,anura,chordata,"[""a8ac06c9-efb5-4337-9bdb-bee3b490772c\\urn:catalog:tm:herpetology collection:45669""]",,a8ac06c9-efb5-4337-9bdb-bee3b490772c,ptychadena subpunctata,subpunctata,344,,2428926,accepted,species,,d0250ca5-d312-4bb0-aab4-f807a6693fdc,,,,
e5156e6f-96df-42c6-b380-7ca79225c927,,,preservedspecimen,,ptychadena subpunctata,46345,amphibia,herpetology collection,,,,,,,,,,,1974-07-16T00:00:00+00:00,2018-01-23T17:12:10.269094+00:00,0.2028985507246377,,,,,,48a0dacec7ab381426cc98c07cd9b652c2db90a6,1974/07/16,ptychadenidae,no field number,"[""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_family_replaced""]",,ptychadena,,,,false,false,,,,,tm,,,animalia,,,,,,,lake liambezi,,,,,,,,,urn:catalog:tm:herpetology collection:46345,anura,chordata,"[""a8ac06c9-efb5-4337-9bdb-bee3b490772c\\urn:catalog:tm:herpetology collection:46345""]",,a8ac06c9-efb5-4337-9bdb-bee3b490772c,ptychadena subpunctata,subpunctata,197,,2428926,accepted,species,,e5156e6f-96df-42c6-b380-7ca79225c927,,,,
0fe33af4-e28b-495b-8422-cddbaccf2710,,,preservedspecimen,,ptychadena subpunctata,46346,amphibia,herpetology collection,,,,,,,,,,,1974-07-16T00:00:00+00:00,2018-01-23T17:12:10.269094+00:00,0.2028985507246377,,,,,,13fa7df88ed318a7aa18a44308f1c93196819b83,1974/07/16,ptychadenidae,no field number,"[""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_family_replaced""]",,ptychadena,,,,false,false,,,,,tm,,,animalia,,,,,,,lake liambezi,,,,,,,,,urn:catalog:tm:herpetology collection:46346,anura,chordata,"[""a8ac06c9-efb5-4337-9bdb-bee3b490772c\\urn:catalog:tm:herpetology collection:46346""]",,a8ac06c9-efb5-4337-9bdb-bee3b490772c,ptychadena subpunctata,subpunctata,197,,2428926,accepted,species,,0fe33af4-e28b-495b-8422-cddbaccf2710,,,,
87733452-9bf4-44d1-91e3-2a60ce53712e,,,preservedspecimen,,ptychadena subpunctata,46371,amphibia,herpetology collection,,,,,,,,,,,1973-06-26T00:00:00+00:00,2018-01-23T17:12:10.269094+00:00,0.2028985507246377,,,,,,161dd4533fc53bd80a65c277c69bc801f1fd3836,1973/06/26,ptychadenidae,no field number,"[""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_family_replaced""]",,ptychadena,,,,false,false,,,,,tm,,,animalia,,,,,,,"impalila island, chobe river",,,,,,,,,urn:catalog:tm:herpetology collection:46371,anura,chordata,"[""a8ac06c9-efb5-4337-9bdb-bee3b490772c\\urn:catalog:tm:herpetology collection:46371""]",,a8ac06c9-efb5-4337-9bdb-bee3b490772c,ptychadena subpunctata,subpunctata,177,,2428926,accepted,species,,87733452-9bf4-44d1-91e3-2a60ce53712e,,,,
b47aea72-adb8-4ba2-85a0-4e083b12b284,,,preservedspecimen,,ptychadena subpunctata,160632,amphibia,herp,,,a. channing,,,africa,,namibia,nam,katima mulilo dist.,1986-03-19,2018-07-13T11:41:34.579378+00:00,0.2898550724637681,,,,,,cad12540aa7c319f1c067952d286a616eec4b5dd,,ptychadenidae,,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected""]",,ptychadena,,"{""lat"": -18.4333333333, ""lon"": 23.65}",,false,false,animalia; chordata; amphibia; anura; ranidae,,,,cas,cas,,animalia,,,,,,,"nkasa island [18 26 s, 23 39 e]",,,,,,,,,urn:catalog:cas:herp:160632,anura,chordata,"[""51b958bb-9d5f-48d7-9a97-e372c0c747c3\\urn:catalog:cas:herp:160632""]",,51b958bb-9d5f-48d7-9a97-e372c0c747c3,ptychadena subpunctata,subpunctata,78,caprivi region,2428926,accepted,species,,b47aea72-adb8-4ba2-85a0-4e083b12b284,19 mar 1986,"namibia: caprivi strip: nkasa island (18 26 s, 23 39 e)",,
3790264c-f9f7-4940-a491-fc7ef793bd6e,,,preservedspecimen,,ptychadena subpunctata,14757,amphibia,herpetology collection,,,,,,,,,,,1930-07-16T00:00:00+00:00,2018-01-23T17:12:10.269094+00:00,0.18840579710144928,,,,,,698eae702c69980f70496addbc536e90fd295310,1930/07/16,ptychadenidae,no field number,"[""geopoint_datum_missing"", ""geopoint_low_precision"", ""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_family_replaced""]",,ptychadena,,"{""lat"": -17.05, ""lon"": 25.15}",,false,false,,,,,tm,,,animalia,,,,,,,"kasane, chobe river",,,,,,,,,urn:catalog:tm:herpetology collection:14757,anura,chordata,"[""a8ac06c9-efb5-4337-9bdb-bee3b490772c\\urn:catalog:tm:herpetology collection:14757""]",,a8ac06c9-efb5-4337-9bdb-bee3b490772c,ptychadena subpunctata,subpunctata,197,,2428926,accepted,species,,3790264c-f9f7-4940-a491-fc7ef793bd6e,,,,
9fe7e221-5720-4b32-af42-c571ff5ab051,,,preservedspecimen,,ptychadena subpunctata,39183,amphibia,herpetology collection,,,,,,,,,,,1970-10-01T00:00:00+00:00,2018-01-23T17:12:10.269094+00:00,0.2028985507246377,,,,,,3430b15d2b2852ca29b17819ca050ca6ebec61e6,1970/10/01,ptychadenidae,no field number,"[""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_family_replaced""]",,ptychadena,,,,false,false,,,,,tm,,,animalia,,,,,,,old sangwali,,,,,,,,,urn:catalog:tm:herpetology collection:39183,anura,chordata,"[""a8ac06c9-efb5-4337-9bdb-bee3b490772c\\urn:catalog:tm:herpetology collection:39183""]",,a8ac06c9-efb5-4337-9bdb-bee3b490772c,ptychadena subpunctata,subpunctata,274,,2428926,accepted,species,,9fe7e221-5720-4b32-af42-c571ff5ab051,,,,
a0d4b9dd-432b-49b7-ad4e-6661cb790ac2,,,preservedspecimen,,ptychadena subpunctata,39210,amphibia,herpetology collection,,,,,,,,,,,1970-10-01T00:00:00+00:00,2018-01-23T17:12:10.269094+00:00,0.2028985507246377,,,,,,8d09cf99a867fa9140331dd43298837770dfa7ed,1970/10/01,ptychadenidae,no field number,"[""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_family_replaced""]",,ptychadena,,,,false,false,,,,,tm,,,animalia,,,,,,,old sangwali,,,,,,,,,urn:catalog:tm:herpetology collection:39210,anura,chordata,"[""a8ac06c9-efb5-4337-9bdb-bee3b490772c\\urn:catalog:tm:herpetology collection:39210""]",,a8ac06c9-efb5-4337-9bdb-bee3b490772c,ptychadena subpunctata,subpunctata,274,,2428926,accepted,species,,a0d4b9dd-432b-49b7-ad4e-6661cb790ac2,,,,
37353692-9967-4bc5-a0f4-8abaaebb892b,,,preservedspecimen,,ptychadena subpunctata,47004,amphibia,herpetology collection,,,,,,,,,,,1965-05-01T00:00:00+00:00,2018-01-23T17:12:10.269094+00:00,0.2028985507246377,,,,,,9432ec243034a9d6f9670f3f9f30454836ac1193,1965/05/01,ptychadenidae,no field number,"[""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_family_replaced""]",,ptychadena,,,,false,false,,,,,tm,,,animalia,,,,,,,"xugana, okavango delta",,,,,,,,,urn:catalog:tm:herpetology collection:47004,anura,chordata,"[""a8ac06c9-efb5-4337-9bdb-bee3b490772c\\urn:catalog:tm:herpetology collection:47004""]",,a8ac06c9-efb5-4337-9bdb-bee3b490772c,ptychadena subpunctata,subpunctata,121,,2428926,accepted,species,,37353692-9967-4bc5-a0f4-8abaaebb892b,,,,
214a046e-c2b4-403e-9345-936465f179f6,,,preservedspecimen,,ptychadena subpunctata,200274,amphibia,amphibians & reptiles,,,,,,africa,,botswana,bwa,,1975-12-02,2018-04-12T14:40:34.943694+00:00,0.2463768115942029,,,,,,1b704aba3890682877d872fbd5482b71794e6ce6,,ptychadenidae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected""]",,ptychadena,,,,false,false,"animalia, chordata, vertebrata, amphibia, anura, ptychadenidae",,1.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,xugana,,,,,,,,,http://n2t.net/ark:/65665/3983ec916-5c44-47b3-bd14-fd5e1f5e36bf,anura,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/3983ec916-5c44-47b3-bd14-fd5e1f5e36bf""]",,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,ptychadena subpunctata,subpunctata,336,,2428926,accepted,species,,214a046e-c2b4-403e-9345-936465f179f6,2 dec 1975,,,
34f1fec4-a107-4038-8be5-1ee110992e93,,,preservedspecimen,,ptychadena subpunctata,200261,amphibia,amphibians & reptiles,,,,,,africa,,botswana,bwa,,1975-11-21,2018-04-12T14:40:34.943694+00:00,0.2463768115942029,,,,,,8c2f046321509760e927eee7edd558ef75901570,,ptychadenidae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected""]",,ptychadena,,,,false,false,"animalia, chordata, vertebrata, amphibia, anura, ptychadenidae",,1.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,"xugana, annual flood plain",,,,,,,,,http://n2t.net/ark:/65665/3bf00ef1e-2a42-47bb-86fb-c462f0053cf2,anura,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/3bf00ef1e-2a42-47bb-86fb-c462f0053cf2""]",,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,ptychadena subpunctata,subpunctata,325,,2428926,accepted,species,,34f1fec4-a107-4038-8be5-1ee110992e93,21 nov 1975,,,
