coreid,aec:associatedTaxa,dc:rights,dcterms:accessRights,dcterms:bibliographicCitation,dcterms:language,dcterms:license,dcterms:modified,dcterms:references,dcterms:rights,dcterms:rightsHolder,dcterms:source,dcterms:type,dwc:Identification,dwc:MeasurementOrFact,dwc:ResourceRelationship,dwc:VerbatimEventDate,dwc:acceptedNameUsage,dwc:acceptedNameUsageID,dwc:accessRights,dwc:associatedMedia,dwc:associatedOccurrences,dwc:associatedOrganisms,dwc:associatedReferences,dwc:associatedSequences,dwc:associatedTaxa,dwc:basisOfRecord,dwc:bed,dwc:behavior,dwc:catalogNumber,dwc:class,dwc:classs,dwc:collectionCode,dwc:collectionID,dwc:continent,dwc:coordinatePrecision,dwc:coordinateUncertaintyInMeters,dwc:country,dwc:countryCode,dwc:county,dwc:dataGeneralizations,dwc:datasetID,dwc:datasetName,dwc:dateIdentified,dwc:day,dwc:decimalLatitude,dwc:decimalLongitude,dwc:disposition,dwc:dynamicProperties,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,dwc:endDayOfYear,dwc:establishmentMeans,dwc:eventDate,dwc:eventID,dwc:eventRemarks,dwc:eventTime,dwc:family,dwc:fieldNotes,dwc:fieldNumber,dwc:footprintSRS,dwc:footprintSpatialFit,dwc:footprintWKT,dwc:formation,dwc:genus,dwc:geodeticDatum,dwc:geologicalContextID,dwc:georeferenceProtocol,dwc:georeferenceRemarks,dwc:georeferenceSources,dwc:georeferenceVerificationStatus,dwc:georeferencedBy,dwc:georeferencedDate,dwc:group,dwc:habitat,dwc:higherClassification,dwc:higherGeography,dwc:higherGeographyID,dwc:highestBiostratigraphicZone,dwc:identificationID,dwc:identificationQualifier,dwc:identificationReferences,dwc:identificationRemarks,dwc:identificationVerificationStatus,dwc:identifiedBy,dwc:individualCount,dwc:informationWithheld,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,dwc:island,dwc:islandGroup,dwc:kingdom,dwc:language,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lifeStage,dwc:lithostratigraphicTerms,dwc:locality,dwc:locationAccordingTo,dwc:locationID,dwc:locationRemarks,dwc:lowestBiostratigraphicZone,dwc:materialSampleID,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:modified,dwc:month,dwc:municipality,dwc:nameAccordingTo,dwc:namePublishedIn,dwc:namePublishedInID,dwc:namePublishedInYear,dwc:nomenclaturalCode,dwc:nomenclaturalStatus,dwc:occurrenceDetails,dwc:occurrenceID,dwc:occurrenceRemarks,dwc:occurrenceStatus,dwc:order,dwc:organismID,dwc:organismName,dwc:organismQuantity,dwc:organismQuantityType,dwc:originalNameUsage,dwc:originalNameUsageID,dwc:otherCatalogNumbers,dwc:ownerInstitutionCode,dwc:parentNameUsage,dwc:phylum,dwc:pointRadiusSpatialFit,dwc:preparations,dwc:previousIdentifications,dwc:recordNumber,dwc:recordedBy,dwc:reproductiveCondition,dwc:rights,dwc:rightsHolder,dwc:sampleSizeValue,dwc:samplingEffort,dwc:samplingProtocol,dwc:scientificName,dwc:scientificNameAuthorship,dwc:scientificNameID,dwc:sex,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:subgenus,dwc:taxonID,dwc:taxonRank,dwc:taxonRemarks,dwc:taxonomicStatus,dwc:typeStatus,dwc:verbatimCoordinateSystem,dwc:verbatimCoordinates,dwc:verbatimDepth,dwc:verbatimElevation,dwc:verbatimEventDate,dwc:verbatimLatitude,dwc:verbatimLocality,dwc:verbatimLongitude,dwc:verbatimSRS,dwc:verbatimTaxonRank,dwc:vernacularName,dwc:waterBody,dwc:year,gbif:Identifier,gbif:Reference,idigbio:recordId,symbiota:recordEnteredBy,symbiota:verbatimScientificName,zan:ChronometricDate
f0b92ac8-bd04-40cc-9eab-49a4faf81237,,,http://vertnet.org/resources/norms.html,,en,http://creativecommons.org/publicdomain/zero/1.0,2015-02-19,http://portal.vertnet.org/o/amnh/herpetology?id=a-116933,,,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,A-116933,Amphibia,,Herpetology,,Africa,,,South Africa,ZA,,,,,,,,,,,,,,,,,native,,,,,Ptychadenidae,,,,,,,Ptychadena,,,,,,,,,,,Animalia | Chordata | Amphibia | Anura | Ptychadenidae | Ptychadena,Africa | South Africa |  |  |  |  |  |,,,,,,,,,,locality,,AMNH,urn:lsid:biocol.org:col:34925,,,Animalia,,,,,,,,,,,,,,,,,,,,,,,,,,,ICZN,,,urn:catalog:AMNH:Herpetology:A-116933,,present,Anura,,,,,,,,,,Chordata,,fluid,,,,,,,,,,Ptychadena subpunctata,,,,subpunctata,,,,,species,,,,,,,,,,Africa | South Africa,,,,,,,,,,,,
9e992cf0-97ef-40e2-b8fc-4f532e64751c,,,,,en,CC0,2018-06-04 13:25:00.0,,,,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,160619,Amphibia,,HERP,,Africa,,,Namibia,,Katima Mulilo Dist.,,,,,17,-18.4333333333,23.6500000000,,,,,,,,,,,,,,Ranidae,,,,,,,Ptychadena,,,,,Collector's notes.,,,,,,Animalia; Chordata; Amphibia; Anura; Ranidae,Africa; Namibia; Caprivi Region; Katima Mulilo Dist.,,,,,,,,,,,,CAS,CAS,,,Animalia,,,,,,,,,"Nkasa Island [18 26 S, 23 39 E]",,,,,,,,,,,,2,,,,,,,,,urn:catalog:CAS:HERP:160619,,,Anura,,,,,,,,,,Chordata,,Alcohol,,,A. Channing,,,,,,,Ptychadena subpunctata,,,,subpunctata,,Caprivi Region,,,,,,,,,,,17 Feb 1986,,"Namibia: Caprivi Strip: Nkasa Island (18 26 S, 23 39 E)",,,,,,1986,,,,,,
a291950b-a867-4525-b3f4-93eb6867f209,,,,,en,CC0,2018-06-04 13:25:00.0,,,,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,158282,Amphibia,,HERP,,Africa,,,Namibia,,Katima Mulilo Dist.,,,,,18,-17.7833333333,23.3666666667,,,,,,,,,,,,,,Ranidae,,,,,,,Ptychadena,,,,,Collector's notes.,,,,,,Animalia; Chordata; Amphibia; Anura; Ranidae,Africa; Namibia; Caprivi Region; Katima Mulilo Dist.,,,,,,,,,,,,CAS,CAS,,,Animalia,,,,,,,,,"Kongola/Kuando [17 47 S, 23 22 E]",,,,,,,,,,,,1,,,,,,,,,urn:catalog:CAS:HERP:158282,Additional Orig. No. SMR 25541.,,Anura,,,,,,,,,,Chordata,,Alcohol,,HBD-1200,H. Berger-Dell'mour,,,,,,,Ptychadena subpunctata,,,,subpunctata,,Caprivi Region,,,,,,,,,,,18 Jan 1985,,"Namibia: East Caprivi Dist.: Kongola/Kuando, 17 47 S, 23 22 E",,,,,,1985,,,,,,
961eb81a-4c3c-450d-b3ed-7070e4086fde,,,,,,,,,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,30904,Amphibia,,Herpetology Collection,,,,,,,,,,,,14,,,,,,,,,,104,,1965/04/14,,,,Ranidae,,No Field Number,,,,,Ptychadena,,,,,,,,,,,,,,,,,,,,,,,,TM,,,,Animalia,,,,,,,,,"Okavango river, Sepopa",,,,,,,,,,,,4,,,,,,,,,urn:catalog:TM:Herpetology Collection:30904,,,Anura,,,,,,,,,,Chordata,,,,,,,,,,,,Ptychadena subpunctata,,,,subpunctata,104,,,,species,,,,,,,,,,,,,,,,1965,,,,,,
07a8b508-37a9-4a20-8fdb-69b8960ed918,,,,,,,,,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,30538,Amphibia,,Herpetology Collection,,,,,,,,,,,,26,-19.98333,23.41667,,,,,,,,85,,1965/03/26,,,,Ranidae,,No Field Number,,,,,Ptychadena,,,,,,,,,,,,,,,,,,,,,,,,TM,,,,Animalia,,,,,,,,,Maun,,,,,,,,,,,,3,,,,,,,,,urn:catalog:TM:Herpetology Collection:30538,,,Anura,,,,,,,,,,Chordata,,,,,,,,,,,,Ptychadena subpunctata,,,,subpunctata,85,,,,species,,,,,,,,,,,,,,,,1965,,,,,,
fe8578ee-8e73-433a-a726-56619dc48a20,,,,,,,,,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,31035,Amphibia,,Herpetology Collection,,,,,,,,,,,,21,,,,,,,,,,111,,1965/04/21,,,,Ranidae,,No Field Number,,,,,Ptychadena,,,,,,,,,,,,,,,,,,,,,,,,TM,,,,Animalia,,,,,,,,,"Shakawe, Okavango river",,,,,,,,,,,,4,,,,,,,,,urn:catalog:TM:Herpetology Collection:31035,,,Anura,,,,,,,,,,Chordata,,,,,,,,,,,,Ptychadena subpunctata,,,,subpunctata,111,,,,species,,,,,,,,,,,,,,,,1965,,,,,,
5ab8b71d-b86f-4237-88f6-d8f13ad5543e,,,,,,,,,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,38423,Amphibia,,Herpetology Collection,,,,,,,,,,,,12,-18.11667,21.58333,,,,,,,,102,,1970/04/12,,,,Ranidae,,No Field Number,,,,,Ptychadena,,,,,,,,,,,,,,,,,,,,,,,,TM,,,,Animalia,,,,,,,,,"popa Rapids, Okavango river",,,,,,,,,,,,4,,,,,,,,,urn:catalog:TM:Herpetology Collection:38423,,,Anura,,,,,,,,,,Chordata,,,,,,,,,,,,Ptychadena subpunctata,,,,subpunctata,102,,,,species,,,,,,,,,,,,,,,,1970,,,,,,
0885e380-bf1f-44ae-aaf8-5d6341fc226c,,,,,en,CC0,2018-06-04 13:25:00.0,,,,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,160606,Amphibia,,HERP,,Africa,,,Namibia,,Katima Mulilo Dist.,,,,,17,-18.4333333333,23.6500000000,,,,,,,,,,,,,,Ranidae,,,,,,,Ptychadena,,,,,Collector's notes.,,,,,,Animalia; Chordata; Amphibia; Anura; Ranidae,Africa; Namibia; Caprivi Region; Katima Mulilo Dist.,,,,,,,,,,,,CAS,CAS,,,Animalia,,,,,,,,,"Nkasa Island [18 26 S, 23 39 E]",,,,,,,,,,,,2,,,,,,,,,urn:catalog:CAS:HERP:160606,,,Anura,,,,,,,,,,Chordata,,Alcohol,,,A. Channing,,,,,,,Ptychadena subpunctata,,,,subpunctata,,Caprivi Region,,,,,,,,,,,17 Feb 1986,,"Namibia: Caprivi Strip: Nkasa Island (18 26 S, 23 39 E)",,,,,,1986,,,,,,
5e008deb-9fbb-4d21-bb92-f0fd6e5c16f9,,,,,en,CC0,2018-06-04 13:25:00.0,,,,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,160620,Amphibia,,HERP,,Africa,,,Namibia,,Katima Mulilo Dist.,,,,,17,-18.4333333333,23.6500000000,,,,,,,,,,,,,,Ranidae,,,,,,,Ptychadena,,,,,Collector's notes.,,,,,,Animalia; Chordata; Amphibia; Anura; Ranidae,Africa; Namibia; Caprivi Region; Katima Mulilo Dist.,,,,,,,,,,,,CAS,CAS,,,Animalia,,,,,,,,,"Nkasa Island [18 26 S, 23 39 E]",,,,,,,,,,,,2,,,,,,,,,urn:catalog:CAS:HERP:160620,,,Anura,,,,,,,,,,Chordata,,Alcohol,,,A. Channing,,,,,,,Ptychadena subpunctata,,,,subpunctata,,Caprivi Region,,,,,,,,,,,17 Feb 1986,,"Namibia: Caprivi Strip: Nkasa Island (18 26 S, 23 39 E)",,,,,,1986,,,,,,
60080b7a-8778-4606-814f-0fc18bf3c8f4,,,,,en,,2015-06-03 16:58:04.0,http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:A-106525,,President and Fellows of Harvard College,,PhysicalObject,"[{""dwc:identifiedBy"": ""Catalog"", ""dwc:identificationRemarks"": ""Catalog/1995"", ""dwc:identificationVerificationStatus"": ""migration"", ""coreid"": ""MCZ:Herp:A-106525"", ""dwc:identificationID"": ""28782"", ""dwc:scientificName"": ""Ptychadena subpunctata""}]",,,,,,,,,,,,,PreservedSpecimen,,,A-106525,Amphibia,,Herp,,Africa,,,South Africa,ZA,,,,,,,,,unknown,{},,,,,,,,1981-09-01/1981-09-30,,,,Ranidae,,,,,,,Ptychadena,,,,,,,,,,,Animalia Chordata Amphibia Lissamphibia Anura Ranoidea Ranidae Ptychadena subpunctata,Africa: South Africa,,,,,,OCE by FDRoss xii.1983; DATE: Late SEP 1981,,Catalog,1,,,MCZ,b4640710-8e03-11d8-b956-b8a03c50a862,,,Animalia,,,,,,,,,South Africa: Chobe Nat'l Park: Savuti Channel,,,,,,,,,,,,,,,,,,ICZN,,,MCZ:Herp:A-106525,,,Anura,,,,,,,collector number=1044; muse location number=ZA106524,"Museum of Comparative Zoology, Harvard University",,Chordata,,whole animal (ethanol),,1044,John D. Visser,,,,,,,Ptychadena subpunctata,"(Bocage, 1866)",,,subpunctata,0,,,,,,,,,,,,0/9/1981-0/9/1981,,"SOUTH AFRICA: Chobe Nat'l. Park, Savuti Channel",,,,,,,,,,,,
70ee8e2c-f6dc-4732-aed0-411dbcea84ef,,,,,,,,,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,66169,Amphibia,,Herpetology Collection,,,,,,,,,,,,1,,,,,,,,,,91,,1987/04/01,,,,Ranidae,,No Field Number,,,,,Ptychadena,,,,,,,,,,,,,,,,,,,,,,,,TM,,,,Animalia,,,,,,,,,Serondela,,,,,,,,,,,,4,,,,,,,,,urn:catalog:TM:Herpetology Collection:66169,,,Anura,,,,,,,,,,Chordata,,,,,,,,,,,,Ptychadena subpunctata,,,,subpunctata,91,,,,species,,,,,,,,,,,,,,,,1987,,,,,,
52c85e1d-f3c9-4ee4-b4f0-0a33a121cdec,,,,,en,CC0,2018-06-04 13:25:00.0,,,,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,160617,Amphibia,,HERP,,Africa,,,Namibia,,Katima Mulilo Dist.,,,,,17,-18.4333333333,23.6500000000,,,,,,,,,,,,,,Ranidae,,,,,,,Ptychadena,,,,,Collector's notes.,,,,,,Animalia; Chordata; Amphibia; Anura; Ranidae,Africa; Namibia; Caprivi Region; Katima Mulilo Dist.,,,,,,,,,,,,CAS,CAS,,,Animalia,,,,,,,,,"Nkasa Island [18 26 S, 23 39 E]",,,,,,,,,,,,2,,,,,,,,,urn:catalog:CAS:HERP:160617,,,Anura,,,,,,,,,,Chordata,,Alcohol,,,A. Channing,,,,,,,Ptychadena subpunctata,,,,subpunctata,,Caprivi Region,,,,,,,,,,,17 Feb 1986,,"Namibia: Caprivi Strip: Nkasa Island (18 26 S, 23 39 E)",,,,,,1986,,,,,,
f3b603be-3088-4038-a75b-4fef4bebc7a2,,,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,,en,http://creativecommons.org/licenses/by/4.0/deed.en_US,2000-11-28 12:49:45.0,,,,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,203775,Amphibia,,KUH,,Africa,,,Namibia,,,,,University of Kansas Biodiversity Institute Herpetology Collection,,18,,,,,,,,,,,,1985-01-18,,,,Ranidae,,,,,,,Ptychadena,,,,,,,,,,,,"Namibia, East Caprivi",,,,,,,,,,,,KU,http://grbio.org/cool/iakn-125z,,,,,,,,,,,,Kongola/Kuando,,,,,,,,,,,,1,,,,,,,,,bec30dec-b069-11e3-8cfe-90b11c41863e,,,Anura,,,,,,,,,,,,ETOH - 1,,,,,,,,,,Ptychadena subpunctata,,,,subpunctata,,East Caprivi,,,,,,,,,,,,,,,,,,,1985,,,,,,
71c7bd3f-1531-4a84-bd5c-78a2a3e62c72,,,http://vertnet.org/resources/norms.html,,en,http://creativecommons.org/publicdomain/zero/1.0,2015-02-19,http://portal.vertnet.org/o/amnh/herpetology?id=a-73974,,,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,A-73974,Amphibia,,Herpetology,,Africa,,,Zambia,ZM,,,,,,,,,,,,,,,,,native,,,,,Ptychadenidae,,,,,,,Ptychadena,,,,,,,,,,,Animalia | Chordata | Amphibia | Anura | Ptychadenidae | Ptychadena,Africa | Zambia |  |  |  |  |  |,,,,,,,,,,locality,,AMNH,urn:lsid:biocol.org:col:34925,,,Animalia,,,,,,,,,,,,,,,,,,,,,,,,,,,ICZN,,,urn:catalog:AMNH:Herpetology:A-73974,,present,Anura,,,,,,,,,,Chordata,,fluid,,,,,,,,,,Ptychadena subpunctata,,,,subpunctata,,,,,species,,,,,,,,,,Africa | Zambia,,,,,,,,,,,,
a89abb64-b799-49c9-8ae0-dcc1fadfbace,,,http://fieldmuseum.org/about/copyright-information,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-11-24T15:12:36.000CMT,,,The Field Museum of Natural History,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,80832,Amphibia,,Amphibians and Reptiles,http://grbio.org/cool/05pf-h6mh,Africa,,,"Congo, Democratic Republic of the",,,,herps-30-jan-2017,,,13,,,,,,,,,,16,,,,,,Ranidae,,1482,,,,,Ptychadena,,,,,,,,,,,Animalia Chordata Amphibia Anura Ranidae,,,,,,,,,,,,,FMNH,http://biocol.org/urn:lsid:biocol.org:col:34795,,,Animalia,,,,,,,,,,,,,,,,,,,,,12,,,,,,ICZN,,,ee0bfd48-06b8-4f98-bb82-d4cd300f8071,,,Anura,1908236,,,,,,,FMNH,,Chordata,,,,,G. de Witte,,,,,,,Ptychadena subpunctata,,,,subpunctata,13,,,,,,,,,,,,,,,,,,,,1948,,,,,,
148f7667-fb21-465b-ad99-58c304cb9b10,,,http://fieldmuseum.org/about/copyright-information,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-11-24T15:14:03.000CMT,,,The Field Museum of Natural History,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,142916,Amphibia,,Amphibians and Reptiles,http://grbio.org/cool/05pf-h6mh,Africa,,,Zambia,,,,herps-30-jan-2017,,,07,,,,,,,,,,07,,,,,,Ranidae,,2092,,,,,Ptychadena,,,,,,,,,,,Animalia Chordata Amphibia Anura Ranidae,,,,,,,,,,,,,FMNH,http://biocol.org/urn:lsid:biocol.org:col:34795,,,Animalia,,,,,,,,,,,,,,,,,,,,,03,,,,,,ICZN,,,596747f9-59dc-434c-80f2-c8f5857b8e72,,,Anura,1970678,,,,,,,FMNH,,Chordata,,,,,R. G. Japp,,,,,,,Ptychadena subpunctata,,,,subpunctata,07,,,,,,,,,,,,,,,,,,,,1963,,,,,,
1761f168-4eab-4603-9f1a-a3e1e72bf8e4,,,http://fieldmuseum.org/about/copyright-information,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-11-24T15:14:03.000CMT,,,The Field Museum of Natural History,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,142920,Amphibia,,Amphibians and Reptiles,http://grbio.org/cool/05pf-h6mh,Africa,,,Zambia,,,,herps-30-jan-2017,,,19,,,,,,,,,,19,,,,,,Ranidae,,2004,,,,,Ptychadena,,,,,,,,,,,Animalia Chordata Amphibia Anura Ranidae,,,,,,,,,,,,,FMNH,http://biocol.org/urn:lsid:biocol.org:col:34795,,,Animalia,,,,,,,,,,,,,,,,,,,,,03,,,,,,ICZN,,,1e043eb7-3137-4792-86b3-e034b49c9f83,,,Anura,1970682,,,,,,,FMNH,,Chordata,,,,,R. G. Japp,,,,,,,Ptychadena subpunctata,,,,subpunctata,19,,,,,,,,,,,,,,,,,,,,1963,,,,,,
34200971-9641-4d59-b984-63daf93b639d,,,http://fieldmuseum.org/about/copyright-information,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-11-24T15:14:03.000CMT,,,The Field Museum of Natural History,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,142927,Amphibia,,Amphibians and Reptiles,http://grbio.org/cool/05pf-h6mh,Africa,,,Zambia,,,,herps-30-jan-2017,,,,,,,,,,,,,,,,,,,Ranidae,,2200,,,,,Ptychadena,,,,,,,,,,,Animalia Chordata Amphibia Anura Ranidae,,,,,,,,,,,,,FMNH,http://biocol.org/urn:lsid:biocol.org:col:34795,,,Animalia,,,,,,,,,,,,,,,,,,,,,,,,,,,ICZN,,,4e42494a-2df9-41eb-87ed-0315aa2ef28d,,,Anura,1970689,,,,,,,FMNH,,Chordata,,,,,R. G. Japp,,,,,,,Ptychadena subpunctata,,,,subpunctata,,,,,,,,,,,,,,,,,,,,,,,,,,,
06139eb9-4e55-478b-bdcf-e8da5c74fa42,,,http://fieldmuseum.org/about/copyright-information,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-11-24T15:14:09.000CMT,,,The Field Museum of Natural History,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,142913,Amphibia,,Amphibians and Reptiles,http://grbio.org/cool/05pf-h6mh,Africa,,,Zambia,,Senanga Dist,,herps-30-jan-2017,,,10,,,,,,,,,,10,,,,,,Ranidae,,2119,,,,,Ptychadena,,,,,,,,,,,Animalia Chordata Amphibia Anura Ranidae,,,,,,,,,,,,,FMNH,http://biocol.org/urn:lsid:biocol.org:col:34795,,,Animalia,,,,,,,,,,,,,,,,,,,,,04,,,,,,ICZN,,,f7f95e6d-58c1-4f92-b77b-30bfbff3cde7,,,Anura,1970675,,,,,,,FMNH,,Chordata,,,,,R. G. Japp,,,,,,,Ptychadena subpunctata,,,,subpunctata,10,,,,,,,,,,,,,,,,,,,,1963,,,,,,
6a1e5fcf-83b5-4d60-869d-ecf747beafb9,,,,,,,,,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,30905,Amphibia,,Herpetology Collection,,,,,,,,,,,,15,,,,,,,,,,105,,1965/04/15,,,,Ranidae,,No Field Number,,,,,Ptychadena,,,,,,,,,,,,,,,,,,,,,,,,TM,,,,Animalia,,,,,,,,,"Sepopa, Okavango river",,,,,,,,,,,,4,,,,,,,,,urn:catalog:TM:Herpetology Collection:30905,,,Anura,,,,,,,,,,Chordata,,,,,,,,,,,,Ptychadena subpunctata,,,,subpunctata,105,,,,species,,,,,,,,,,,,,,,,1965,,,,,,
4aed4a53-3dc1-49ea-9910-0537bc9ca010,,,,,,,,,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,39148,Amphibia,,Herpetology Collection,,,,,,,,,,,,27,,,,,,,,,,270,,1970/09/27,,,,Ranidae,,No Field Number,,,,,Ptychadena,,,,,,,,,,,,,,,,,,,,,,,,TM,,,,Animalia,,,,,,,,,"Kwando riverwest bank, 16 km S of Kongola ferry",,,,,,,,,,,,9,,,,,,,,,urn:catalog:TM:Herpetology Collection:39148,,,Anura,,,,,,,,,,Chordata,,,,,,,,,,,,Ptychadena subpunctata,,,,subpunctata,270,,,,species,,,,,,,,,,,,,,,,1970,,,,,,
bf0bffec-16b8-4971-8f48-18be30f297f8,,,,,,,,,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,39185,Amphibia,,Herpetology Collection,,,,,,,,,,,,1,,,,,,,,,,274,,1970/10/01,,,,Ranidae,,No Field Number,,,,,Ptychadena,,,,,,,,,,,,,,,,,,,,,,,,TM,,,,Animalia,,,,,,,,,Old Sangwali,,,,,,,,,,,,10,,,,,,,,,urn:catalog:TM:Herpetology Collection:39185,,,Anura,,,,,,,,,,Chordata,,,,,,,,,,,,Ptychadena subpunctata,,,,subpunctata,274,,,,species,,,,,,,,,,,,,,,,1970,,,,,,
ff587e60-e3ee-4ac0-a621-b99de20b028c,,,,,,,,,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,14761,Amphibia,,Herpetology Collection,,,,,,,,,,,,16,-17.05,25.15,,,,,,,,197,,1930/07/16,,,,Ranidae,,No Field Number,,,,,Ptychadena,,,,,,,,,,,,,,,,,,,,,,,,TM,,,,Animalia,,,,,,,,,"Kasane, Chobe river",,,,,,,,,,,,7,,,,,,,,,urn:catalog:TM:Herpetology Collection:14761,,,Anura,,,,,,,,,,Chordata,,,,,,,,,,,,Ptychadena subpunctata,,,,subpunctata,197,,,,species,,,,,,,,,,,,,,,,1930,,,,,,
41bf4c6f-7314-4fb8-a30a-fd18f42a3241,,,,,,,,,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,14762,Amphibia,,Herpetology Collection,,,,,,,,,,,,1,-17.85,24.95,,,,,,,,182,,1930/07/01,,,,Ranidae,,VLKE 888,,,,,Ptychadena,,,,,,,,,,,,,,,,,,,,,,,,TM,,,,Animalia,,,,,,,,,"Kabulabula, Chobe river",,,,,,,,,,,,7,,,,,,,,,urn:catalog:TM:Herpetology Collection:14762,,,Anura,,,,,,,,,,Chordata,,,,,,,,,,,,Ptychadena subpunctata,,,,subpunctata,182,,,,species,,,,,,,,,,,,,,,,1930,,,,,,
39b1fc8f-1ee0-4a5c-9871-0ad47f7b0551,,,,,,,,,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,30901,Amphibia,,Herpetology Collection,,,,,,,,,,,,14,,,,,,,,,,104,,1965/04/14,,,,Ranidae,,No Field Number,,,,,Ptychadena,,,,,,,,,,,,,,,,,,,,,,,,TM,,,,Animalia,,,,,,,,,"Okavango river, Sepopa",,,,,,,,,,,,4,,,,,,,,,urn:catalog:TM:Herpetology Collection:30901,,,Anura,,,,,,,,,,Chordata,,,,,,,,,,,,Ptychadena subpunctata,,,,subpunctata,104,,,,species,,,,,,,,,,,,,,,,1965,,,,,,
20db17b8-607e-4f52-82be-965e3e2a7487,,,,,,,,,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,30911,Amphibia,,Herpetology Collection,,,,,,,,,,,,16,,,,,,,,,,106,,1965/04/16,,,,Ranidae,,No Field Number,,,,,Ptychadena,,,,,,,,,,,,,,,,,,,,,,,,TM,,,,Animalia,,,,,,,,,"Sepopa, Okavango river",,,,,,,,,,,,4,,,,,,,,,urn:catalog:TM:Herpetology Collection:30911,,,Anura,,,,,,,,,,Chordata,,,,,,,,,,,,Ptychadena subpunctata,,,,subpunctata,106,,,,species,,,,,,,,,,,,,,,,1965,,,,,,
05164b4a-e620-4384-b191-c8e6d2568362,,,,,,,,,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,31034,Amphibia,,Herpetology Collection,,,,,,,,,,,,21,,,,,,,,,,111,,1965/04/21,,,,Ranidae,,No Field Number,,,,,Ptychadena,,,,,,,,,,,,,,,,,,,,,,,,TM,,,,Animalia,,,,,,,,,"Shakawe, Okavango river",,,,,,,,,,,,4,,,,,,,,,urn:catalog:TM:Herpetology Collection:31034,,,Anura,,,,,,,,,,Chordata,,,,,,,,,,,,Ptychadena subpunctata,,,,subpunctata,111,,,,species,,,,,,,,,,,,,,,,1965,,,,,,
167bb3e5-3ba4-4222-a0ea-749c20e2f272,,,,,,,,,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,31036,Amphibia,,Herpetology Collection,,,,,,,,,,,,21,,,,,,,,,,111,,1965/04/21,,,,Ranidae,,No Field Number,,,,,Ptychadena,,,,,,,,,,,,,,,,,,,,,,,,TM,,,,Animalia,,,,,,,,,"Shakawe, Okavango river",,,,,,,,,,,,4,,,,,,,,,urn:catalog:TM:Herpetology Collection:31036,,,Anura,,,,,,,,,,Chordata,,,,,,,,,,,,Ptychadena subpunctata,,,,subpunctata,111,,,,species,,,,,,,,,,,,,,,,1965,,,,,,
